id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9789810000000,Adventures In Financial Data Science: The Empirical Properties Of Financial And Economic Data (Second Edition),,Graham L Giller,World Scientific,2022-06-27,statistics,4.55
9781100000000,Data Science on the Google Cloud Platform,,Valliappa Lakshmanan,"""O'Reilly Media, Inc.""",2022-03-29,statistics,5.6
9781790000000,Big Data Analytics,,Venkat Ankam,Packt Publishing Ltd,2016-09-28,statistics,4.22
9781120000000,Data Science Using Python and R,,"Chantal D. Larose, Daniel T. Larose",John Wiley & Sons,2019-03-20,statistics,3.19
9781790000000,Python Data Science Essentials,,"Alberto Boschetti, Luca Massaron",Packt Publishing Ltd,2016-10-28,statistics,6.9
154991748X,Statistics for Absolute Beginners,A Plain English Introduction,O.Theobald,Independently Published,2017-09-28,statistics,7.3
9783030000000,Big Data Analytics in U.S. Courts,"Uses, Challenges, and Implications","Dwight Steward, Roberto Cavazos",Springer Nature,2019-11-14,statistics,4.55
9789810000000,Impact of AI and Data Science in Response to Coronavirus Pandemic,,"Sushruta Mishra, Pradeep Kumar Mallick, Hrudaya Kumar Tripathy, Gyoo-Soo Chae, Bhabani Shankar Prasad Mishra",Springer Nature,2021-07-22,statistics,5.6
9783320000000,Data Science and Social Research,"Epistemology, Methods, Technology and Applications","N. Carlo Lauro, Enrica Amaturo, Maria Gabriella Grassia, Biagio Aragona, Marina Marino",Springer,2017-11-17,statistics,4.22
9789810000000,Data Science and Analytics,"4th International Conference on Recent Developments in Science, Engineering and Technology, REDSET 2017, Gurgaon, India, October 13-14, 2017, Revised Selected Papers","Brajendra Panda, Sudeep Sharma, Nihar Ranjan Roy",Springer,2018-03-07,statistics,3.19
8132236416,Recent Advances in Robust Statistics: Theory and Applications,,"Claudio Agostinelli, Ayanendranath Basu, Peter Filzmoser, Diganta Mukherjee",Springer,2016-11-11,statistics,6.9
9781510000000,Using IBM® SPSS® Statistics for Research Methods and Social Science Statistics,,"William E. Wagner, III",SAGE Publications,2016-02-09,statistics,7.3
9781350000000,Analytics and Knowledge Management,,"Suliman Hawamdeh, Hsia-Ching Chang",CRC Press,2018-08-06,statistics,4.55
1107036070,Statistical Methods for Recommender Systems,,"Deepak K. Agarwal, Bee-Chung Chen",Cambridge University Press,2016-02-24,statistics,5.6
9780310000000,Improving the Design of the Scientists and Engineers Statistical Data System (SESTAT),,"National Research Council, Division of Behavioral and Social Sciences and Education, Committee on National Statistics, Committee to Review the 2000 Decade Design of the Scientists and Engineers Statistical Data System (SESTAT)",National Academies Press,2003-03-11,statistics,4.22
9781120000000,Data Science For Dummies,,Lillian Pierson,John Wiley & Sons,2015-03-09,statistics,3.19
9781480000000,Robustness in Statistics,,"Robert L. Launer, Graham N. Wilkinson",Academic Press,2014-05-12,statistics,6.9
9788130000000,Recent Advances in Robust Statistics: Theory and Applications,,"Claudio Agostinelli, Ayanendranath Basu, Peter Filzmoser, Diganta Mukherjee",Springer,2016-11-10,statistics,7.3
9781490000000,Data Science with Java,Practical Methods for Scientists and Engineers,"Michael R. Brzustowicz, PhD","""O'Reilly Media, Inc.""",2017-06-06,statistics,4.55
9783030000000,Dimensionality Reduction in Data Science,,"Max Garzon, Ching-Chi Yang, Deepak Venugopal, Nirman Kumar, Kalidas Jana, Lih-Yuan Deng",Springer Nature,2022-08-17,statistics,5.6
9789810000000,Statistical Data Analysis and Entropy,,Nobuoki Eshima,Springer Nature,2020-01-21,statistics,4.22
1461476178,Applied Spatial Data Analysis with R,,"Roger S. Bivand, Edzer Pebesma, Virgilio Gómez-Rubio",Springer,2013-06-21,statistics,3.19
9781120000000,Probability with R,An Introduction with Computer Science Applications,Jane M. Horgan,John Wiley & Sons,2019-12-04,statistics,6.9
9783030000000,Relational Calculus for Actionable Knowledge,,"Michel Barès, Éloi Bossé",Springer Nature,2022-01-21,statistics,7.3
9781120000000,Essential Mathematics and Statistics for Forensic Science,,Craig Adam,John Wiley & Sons,2011-09-20,statistics,4.55
9781120000000,Spatial Analysis,,"John T. Kent, Kanti V. Mardia",John Wiley & Sons,2022-04-28,statistics,5.6
9783320000000,Big Data-Enabled Nursing,"Education, Research and Practice","Connie W. Delaney, Charlotte A. Weaver, Judith J. Warren, Thomas R. Clancy, Roy L. Simpson",Springer,2017-11-02,statistics,4.55
9781120000000,The Data Industry,The Business and Economics of Information and Big Data,Chunlei Tang,John Wiley & Sons,2016-06-13,statistics,5.6
3642423442,The Foundations of Statistics: A Simulation-based Approach,,"Shravan Vasishth, Michael Broe",Springer,2014-10-11,statistics,4.22
9780080000000,Computational Retinal Image Analysis,"Tools, Applications and Perspectives","Emanuele Trucco, Tom MacGillivray, Yanwu Xu",Academic Press,2019-11-25,statistics,3.19
9781120000000,Information Technology for Management,"Driving Digital Transformation to Increase Local and Global Performance, Growth and Sustainability","Efraim Turban, Carol Pollard, Gregory Wood",John Wiley & Sons,2021-04-06,statistics,6.9
9780390000000,Functional Data Analysis,,"James Ramsay, B. W. Silverman",Springer Science & Business Media,2006-06-28,statistics,7.3
9781530000000,"Technology Made Simple for the Technical Recruiter, Second Edition",A Technical Skills Primer,Obi Ogbanufe,iUniverse,2019-04-27,statistics,4.55
470889454,Understanding Educational Statistics Using Microsoft Excel and SPSS,,Martin Lee Abbott,Wiley,2011-09-13,statistics,5.6
9781120000000,Model Identification and Data Analysis,,Sergio Bittanti,John Wiley & Sons,2019-04-02,statistics,4.22
9781100000000,Essential Math for Data Science,,Thomas Nield,"""O'Reilly Media, Inc.""",2022-05-26,statistics,3.19
UOM:39015019836314,Configural Polysampling,A Route to Practical Robustness,"Stephan Morgenthaler, John W. Tukey",Wiley-Interscience,1991-04-25,statistics,6.9
150636277X,Adventures in Social Research,Data Analysis Using IBM SPSS Statistics,"Earl Babbie, William E. Wagner, III, Jeanne Zaino","SAGE Publications, Incorporated",2018-05-23,statistics,7.3
9781120000000,The Real Work of Data Science,"Turning data into information, better decisions, and stronger organizations","Ron S. Kenett, Thomas C. Redman",John Wiley & Sons,2019-05-06,statistics,4.55
UOM:39015015160628,Applied Probability and Stochastic Processes,In Engineering and Physical Sciences,Michel K. Ochi,Wiley-Interscience,1990-01-25,statistics,5.6
9781800000000,Artificial Intelligence,Law and Regulation,"Kerrigan, Charles",Edward Elgar Publishing,2022-03-17,statistics,4.22
1491934115,Data Science with Java: Practical Methods for Scientists and Engineers,,Michael R. Brzustowicz,O'Reilly Media,2016-04-25,statistics,3.19
9780430000000,Statistical and Econometric Methods for Transportation Data Analysis,,"Simon Washington, Matthew G. Karlaftis, Fred Mannering, Panagiotis Anastasopoulos",CRC Press,2020-01-30,statistics,6.9
9781450000000,Data in Society,Challenging Statistics in an Age of Globalisation,"Evans, Jeff, Ruane, Sally",Policy Press,2019-08-21,statistics,7.3
9780130000000,Data Democracy,"At the Nexus of Artificial Intelligence, Software Development, and Knowledge Engineering","Feras A. Batarseh, Ruixin Yang",Academic Press,2020-01-21,statistics,4.55
9781120000000,Mathematical Statistics,An Introduction to Likelihood Based Inference,Richard J. Rossi,John Wiley & Sons,2018-10-02,statistics,5.6
9780130000000,Digital Analytics Primer,,Judah Phillips,FT Press,2013-10-11,statistics,4.22
9781520000000,Data Visualization and Statistical Literacy for Open and Big Data,,"Prodromou, Theodosia",IGI Global,2017-03-20,statistics,3.19
9783320000000,Recent Developments in Data Science and Intelligent Analysis of Information,"Proceedings of the XVIII International Conference on Data Science and Intelligent Analysis of Information, June 4–7, 2018, Kyiv, Ukraine","Oleg Chertov, Tymofiy Mylovanov, Yuriy Kondratenko, Janusz Kacprzyk, Vladik Kreinovich, Vadim Stefanuk",Springer,2018-08-04,statistics,6.9
9780470000000,Spatial Analysis,,"John T. Kent, Kanti V. Mardia",John Wiley & Sons,2022-05-31,statistics,7.3
9781480000000,Innovations In GIS 5,Selected Papers From The Fifth National Conference On GIS Research UK,Steve Carver,CRC Press,1998-03-30,statistics,4.55
9780310000000,"Capturing Change in Science, Technology, and Innovation",Improving Indicators to Inform Policy,"National Research Council, Policy and Global Affairs, Board on Science, Technology, and Economic Policy, Division of Behavioral and Social Sciences and Education",National Academies Press,2014-08-25,statistics,5.6
9783030000000,Digital Science,,"Tatiana Antipova, Alvaro Rocha",Springer,2018-10-18,statistics,4.22
1107670349,Statistical Data Analysis for the Physical Sciences,,Adrian Bevan,Cambridge University Press,2013-05-09,statistics,3.19
1584889594,Statistical Test Theory for the Behavioral Sciences,,"Dato N. M. de Gruijter, Leo J. Th. van der Kamp",CRC Press,2007-08-31,statistics,6.9
9781410000000,Using SPSS for Social Statistics and Research Methods,,William E. Wagner III,Pine Forge Press,2009-02-25,statistics,7.3
9783530000000,Simultaneous Mass Transfer and Chemical Reactions in Engineering Science,,Bertram K. C. Chan,John Wiley & Sons,2023-02-01,statistics,4.55
9781540000000,Sociology in Action,,"Kathleen Odell Korgen, Maxine P. Atkinson",SAGE Publications,2019-11-21,statistics,5.6
387779078,Visualizing Time,Designing Graphical Representations for Statistical Data,Graham Wills,Springer Science & Business Media,2011-12-02,statistics,4.22
9780470000000,Bayesian Statistical Modelling,,Peter Congdon,John Wiley & Sons,2007-04-04,statistics,3.19
9783540000000,Interfacing Geostatstics and GIS,,Juergen Pilz,Springer Science & Business Media,2008-12-11,statistics,6.9
9781490000000,Mastering Spark with R,The Complete Guide to Large-Scale Analysis and Modeling,"Javier Luraschi, Kevin Kuo, Edgar Ruiz","""O'Reilly Media, Inc.""",2019-10-07,statistics,7.3
9783110000000,Technology Development,Lessons from Industrial Chemistry and Process Science,Ron Stites,Walter de Gruyter GmbH & Co KG,2022-04-19,statistics,4.55
9781120000000,Statistics for Exercise Science and Health with Microsoft Office Excel,,J. P. Verma,John Wiley & Sons,2014-06-30,statistics,5.6
9781120000000,Machine Learning and the City,Applications in Architecture and Urban Design,Silvio Carta,John Wiley & Sons,2022-06-07,statistics,4.55
538481641,"Statistics for Business and Economics, Revised",,"David Anderson, Dennis Sweeney, Thomas Williams",Cengage Learning,2011-04-04,statistics,5.6
1788398068,Tensorflow Deep Learning Projects,,"Alberto Boschetti, Luca Massaron, Abhishek Thakur",Packt Publishing,2018-03-28,statistics,4.22
9781670000000,Managing Technology Integration for Human Resources in Industry 5.0,,"Sharma, Naman, Shalender, Kumar",IGI Global,2023-02-03,statistics,3.19
124058884,Doing Bayesian Data Analysis,"A Tutorial with R, JAGS, and Stan",John K. Kruschke,Academic Press,2014-11-03,statistics,6.9
9781480000000,Predictive Analytics with Microsoft Azure Machine Learning 2nd Edition,,"Valentine Fontama, Roger Barga, Wee Hyong Tok",Apress,2015-08-26,statistics,7.3
9780190000000,Causation in Science and the Methods of Scientific Discovery,,"Rani Lill Anjum, Stephen Mumford",Oxford University Press,2018-09-10,statistics,4.55
9781000000000,Creating Stellar Lessons with Digital Tools,From Integration to Innovation in Technology-Enhanced Teaching,Kenneth J. Luterbach,Routledge,2022-05-13,statistics,5.6
9781800000000,Contemporary Challenges for Agile Project Management,,"Naidoo, Vannie, Verma, Rahul",IGI Global,2021-11-05,statistics,4.22
UOM:39015040331483,The Art of Statistical Science,A Tribute to G. S. Watson,Kanti V. Mardia,John Wiley & Sons Incorporated,1992-02-18,statistics,3.19
9781670000000,Paths to the Prevention and Detection of Human Trafficking,,"Andrews, Sharon K., Crawford, Caroline M.",IGI Global,2022-06-10,statistics,6.9
9781000000000,Semantic Web Technologies,Research and Applications,"Archana Patel, Narayan C. Debnath, Bharat Bhushan",CRC Press,2022-10-17,statistics,7.3
471083593,Statistical Design for Research,,Leslie Kish,Wiley,1987-03-11,statistics,4.55
9781800000000,Functional Python Programming,"Use a functional approach to write succinct, expressive, and efficient Python code","Steven F. Lott, Ricardo Banffy",Packt Publishing Ltd,2022-12-30,statistics,5.6
MINN:31951D02030362N,Applied Statistics,Analysis of Variance and Regression,"Olive Jean Dunn, Virginia A. Clark",John Wiley & Sons Incorporated,1987-05-11,statistics,4.22
UOM:39015021518686,Statistical Inference for Branching Processes,,Peter Guttorp,Wiley-Interscience,1991-08-19,statistics,3.19
UCAL:B4420468,The Asymptotic Theory of Extreme Order Statistics,,Janos Galambos,John Wiley & Sons,1978-05-03,statistics,6.9
9780140000000,Python for Programmers,with Big Data and Artificial Intelligence Case Studies,"Paul J. Deitel, Harvey Deitel",Prentice Hall,2019-03-15,statistics,7.3
007240437X,Annual Editions: Research Methods,,"Mary Renck Jalongo, Wenfan Yan, Gail J. Gerlach",McGraw-Hill/Dushkin,2000-08-01,statistics,4.55
UCAL:B4406700,Sequential Nonparametrics,Invariance Principles and Statistical Inference,Pranab Kumar Sen,John Wiley & Sons Incorporated,1981-10-13,statistics,5.6
STANFORD:36105037836991,Structural Sensitivity in Econometric Models,,"Edwin Kuh, John W. Neese, Peter Hollinger",Wiley,1985-01-01,statistics,4.22
UCAL:B4406699,Multiple Decision Procedures,Theory and Methodology of Selecting and Ranking Populations,"Shanti S. Gupta, Shanti Swarup Gupta, S. Panchapakesan",John Wiley & Sons,1979-12-17,statistics,3.19
STANFORD:36105038669144,The Impossible Science,An Institutional Analysis of American Sociology,"Stephen Park Turner, Jonathan H. Turner","SAGE Publications, Incorporated",1990-05-01,statistics,6.9
UCAL:B4170005,Mathematical Methods in Social Science,,David J. Bartholomew,John Wiley & Sons,1981-01-01,statistics,7.3
UVA:X002327605,Understanding Probability and Statistics,A Book of Problems,"Ruma Falk, Raphael Falk",A K Peters/CRC Press,1993-04-15,statistics,4.55
9781260000000,"Fixed Income Mathematics, Fifth Edition: Analytical and Statistical Techniques",,"Frank J. Fabozzi, Francesco Fabozzi",McGraw Hill Professional,2022-09-06,statistics,5.6
UCSC:32106014183906,IJCAI Proceedings 1997,,"IJCAI, Martha E. Pollack, International Joint Conferences on Artificial Intelligence",Morgan Kaufmann,1998-07-22,statistics,4.55
UOM:39015063089836,Enhancing Learning with Laptops in the Classroom,"New Directions for Teaching and Learning, Number 101",Linda B. Nilson,Jossey-Bass,2005-04-20,statistics,5.6
9781260000000,Maxcy-Rosenau-Last Public Health and Preventive Medicine: Sixteenth Edition,,"Matthew L. Boulton, Robert H. Wallace",McGraw Hill Professional,2021-06-05,statistics,4.22
9781490000000,Fundamentals of Data Visualization,A Primer on Making Informative and Compelling Figures,Claus O. Wilke,O'Reilly Media,2019-03-18,visualization,3.19
9780690000000,Data Visualization,A Practical Introduction,Kieran Healy,Princeton University Press,2018-12-18,visualization,6.9
9781120000000,Storytelling with Data,A Data Visualization Guide for Business Professionals,Cole Nussbaumer Knaflic,John Wiley & Sons,2015-10-09,visualization,7.3
9781350000000,Data Visualization,"Charts, Maps, and Interactive Graphics",Robert Grant,CRC Press,2018-12-07,visualization,4.55
9789460000000,Data Visualization in Society,,"Martin Engebretsen, Helen Kennedy",Amsterdam University Press,2020-03-21,visualization,5.6
